JoinField,JoinField2,JoinField3,Jurisdiction,Precinct,V_20_VAP_White_pct,V_20_VAP_Hispanic_pct,V_20_VAP_Black_pct,V_20_VAP_Asian_pct,V_20_VAP_Native_pct,V_20_VAP_Pacific_pct,bach_pct,owner_pct,renter_pct,drive_pct,transit_pct,walk_pct,bike_pct,wfh_pct,X_22_2022_Age_Age_0_9_pct,X_22_2022_Age_Age_10_19_pct,X_22_2022_Age_Age_20_29_pct,X_22_2022_Age_Age_30_39_pct,X_22_2022_Age_Age_40_49_pct,X_22_2022_Age_Age_50_59_pct,X_22_2022_Age_Age_60_69_pct,X_22_2022_Age_Age_70_79_pct,X_22_2022_Age_Age_O79_pct,X_22_2022_Household_Income_U10K_pct,X_22_2022_Household_Income_10_15K_pct,X_22_2022_Household_Income_15_20K_pct,X_22_2022_Household_Income_20_25K_pct,X_22_2022_Household_Income_25_30K_pct,X_22_2022_Household_Income_30_35K_pct,X_22_2022_Household_Income_35_40K_pct,X_22_2022_Household_Income_40_45K_pct,X_22_2022_Household_Income_45_50K_pct,X_22_2022_Household_Income_50_60K_pct,X_22_2022_Household_Income_60_75K_pct,X_22_2022_Household_Income_75_100K_pct,X_22_2022_Household_Income_100_125K_pct,X_22_2022_Household_Income_125_150K_pct,X_22_2022_Household_Income_150_200K_pct,X_22_2022_Household_Income_O200K_pct,ward_preci,prog_score,estimated_turnout_high,estimated_turnout,estimated_turnout_low,win_prob_Fine,median_pct_Fine,median_votes_Fine,win_prob_Biss,median_pct_Biss,median_votes_Biss,win_prob_Abughazaleh,,median_votes_Abughazaleh,win_prob_Simmons,median_pct_Simmons,median_votes_Simmons,win_prob_Amiwala,median_pct_Amiwala,median_votes_Amiwala,win_prob_Andrew,median_pct_Andrew,median_votes_Andrew,win_prob_Huynh,median_pct_Huynh,median_votes_Huynh,tot_cohabitating_couples,straight_cohabitating,lgbt_cohabitating,mlm_cohabitating,wlw_cohabitating,lgbt_pct,mlm_pct,wlw_pct
COOK:9600060,COOK:9600060,COOK:Wheeling Precinct 60,COOK,Wheeling Precinct 60,0.883743397,0.028426524,0.011189992,0.068021547,0.006029534,6.20E-07,0.4484,0.833,0.167,0.6941,0.0752,0,0.0023,0.2174,0.062642158,0.081138026,0.033451099,0.143471538,0.138593201,0.174103365,0.14850152,0.154844053,0.06325504,0.065846024,0.040989494,9.18E-06,0.011206007,0.022385196,0.001283276,0.113012207,0.008724765,3.38E-05,0.055951683,0.06220689,0.118154628,0.217494874,0.047328807,0.06604199,0.169331167,,-0.58303951,371,247,165,0.81848,0.350074812,86,0.17066,0.257543838,53,0.00966,0.143451285,30,0.00054,0.067497532,14,0.0003,0.059171307,12,0.00024,0.056047454,12,0.00012,0.035393479,7,588.6078364,587.497888,3.69982817,1.676424854,2.023403315,0.006285727,0.002848118,0.003437609
MCHENRY:ALG 44,MCHENRY:ALGONQUIN ALG 44,MCHENRY:ALG 44,MCHENRY,ALG 44,0.820188956,0.110186275,0.017765807,0.029822504,0.011416511,0.001115552,0.3024,0.879,0.121,0.7947,0.0025,0,0,0.1845,0.044427397,0.131589198,0.1350308,0.101666624,0.146517349,0.20405775,0.15113173,0.074553863,0.011025288,0.029974223,0.011959084,1.30E-05,0.023265696,0.010812591,0.026368786,0.003183249,0.038171546,0.003170639,0.010783616,0.123915429,0.238958142,0.148389884,0.045604721,0.180289525,0.105139908,,-0.686804457,137,91,61,0.81624,0.34906668,32,0.173,0.257026181,53,0.00964,0.144757661,30,0.0005,0.067276953,14,0.00036,0.059479359,12,0.00014,0.056035645,12,0.00012,0.035059855,7,269.6788608,268.7736168,2.629922043,1.376045834,1.253876209,0.009752051,0.005102535,0.004649516
LAKE:ELA 89,LAKE:ELA 89,LAKE:Ela 89,LAKE,Ela 89,0.719085487,0.050541443,0.007875667,0.209764516,0.011151312,0.003057677,0.4327,0.9475,0.0525,0.7895,0.0651,0,0,0.1122,0.093894224,0.151208463,0.065040244,0.084222574,0.170951847,0.226748167,0.135730154,0.053617121,0.018587207,0.011333546,0.001347623,0,0.009696389,0.033795659,0.003350611,0.009279405,0,0.000249449,0.037075477,0.042979029,0.195974814,0.045844664,0.122669019,0.108721839,0.377682477,,-1.337805794,329,219,146,0.81556,0.349162484,76,0.17336,0.257037488,53,0.00962,0.144535838,30,0.00056,0.067665254,14,0.00058,0.058836048,12,0.0002,0.055624923,11,0.00012,0.035572716,7,375.1250558,374.4044949,2.455709766,1.227854883,1.227854883,0.006546376,0.003273188,0.003273188
COOK:8300009,COOK:8300009,COOK:Northfield Precinct 9,COOK,Northfield Precinct 9,0.860155124,0.029654297,0.012712583,0.081941845,0.00283268,0.001413078,0.5585,0.9313,0.0687,0.6186,0.0584,0,0.004,0.2885,0.159669384,0.14043894,0.031746104,0.112567394,0.13755172,0.173369406,0.118395874,0.079988816,0.046272364,0.018569961,0.013217477,0.031724627,0.013220208,0.044941652,0.015859695,0.007931188,0,0.015859746,0.052922273,0.02643786,0.08995366,0.037007858,0.05818198,0.126929872,0.447241944,,-0.581433483,278,185,123,0.814,0.349034379,65,0.1752,0.256722353,53,0.00962,0.144759205,30,0.0005,0.067430874,14,0.0004,0.05878493,12,0.00016,0.056306349,12,0.00012,0.035192435,7,226.0607415,225.6151553,1.485287395,0.742643697,0.742643697,0.006570302,0.003285151,0.003285151
MCHENRY:ALG 49,MCHENRY:ALGONQUIN ALG 49,MCHENRY:ALG 49,MCHENRY,ALG 49,0.840486122,0.092331075,0.011335886,0.040417819,0.009688446,0.002535412,0.251,0.979,0.021,0.743,0.018,0,0.0068,0.2321,0.060815953,0.135879126,0.141518663,0.087288762,0.136263133,0.22079792,0.108109302,0.087397525,0.021929617,0.024555581,0.010414047,3.78E-05,0.026805751,0.005340252,0.028796275,0.003697501,0.016131314,0.008794276,0.010962078,0.097796869,0.230054922,0.158213845,0.069998475,0.18522697,0.123174093,,-0.635546366,231,154,103,0.81744,0.349020816,54,0.17194,0.25660804,53,0.0096,0.144247472,30,0.0004,0.067964279,14,0.00038,0.05918579,12,0.00012,0.055970097,12,0.00012,0.035197621,7,741.9724364,740.1455266,6.38923931,2.738668547,3.650570763,0.008611155,0.003691065,0.004920089
COOK:8300035,COOK:8300035,COOK:Northfield Precinct 35,COOK,Northfield Precinct 35,0.832084247,0.029302395,0.012684376,0.106413096,0.002931313,0.000976102,0.584,0.9675,0.0325,0.6613,0.0808,0,0.008,0.2498,0.092244366,0.175544882,0.073882757,0.080696837,0.178911443,0.1464731,0.157923667,0.061750056,0.032572892,3.06E-05,4.03E-06,1.21E-05,1.09E-05,1.85E-05,0.018584911,5.39E-05,0.00413178,3.97E-05,0.020685354,0.035115501,0.033158522,0.004143675,0.14866407,0.132192026,0.603154497,,-0.59810845,380,253,169,0.81562,0.349717073,88,0.17334,0.256860807,53,0.00956,0.144080012,30,0.00076,0.068167004,14,0.00046,0.059529928,12,0.00012,0.05619334,12,0.00014,0.034968848,7,484.361179,482.6557564,1.705641471,0.000156031,1.70548544,0.003521425,3.22138E-07,0.003521103
LAKE:ELA 79,LAKE:ELA 79,LAKE:Ela 79,LAKE,Ela 79,0.806657077,0.07064586,0.034322656,0.080075978,0.006265452,5.78E-05,0.4991,1,0,0.6902,0.0445,0,0.0327,0.2325,0.115286676,0.105553071,0.090317942,0.100872277,0.124406273,0.161582454,0.173973044,0.098560953,0.029447308,0.009678811,0.001143959,0.001485563,0.011551718,0.004645002,0.011089396,0.041889288,0.002229027,0.029007611,0.015691091,0.018646713,0.072549536,0.048165509,0.130924495,0.144719342,0.456582941,,-1.342326949,285,190,127,0.81796,0.349182831,66,0.17124,0.257268156,53,0.00956,0.144491289,30,0.00074,0.068164866,14,0.00018,0.059437964,12,0.0002,0.055945807,12,0.00012,0.035081991,7,503.1428457,502.0198989,1.966389796,0.842938087,1.123451709,0.003908214,0.001675345,0.002232868
LAKE:WAUCONDA 354,LAKE:WAUCONDA 354,LAKE:Wauconda 354,LAKE,Wauconda 354,0.866382488,0.084338298,0.011622055,0.014500385,0.032451874,0.001006867,0.2152,0.7102,0.2898,0.8584,0.022,0,0,0.1,0.069527415,0.116268674,0.17935497,0.090223526,0.120229715,0.167355009,0.153489149,0.081863889,0.021687651,0.028536088,0.021245068,0.031741277,0.041924257,0.001026065,0.009894787,0.065577197,0.017592024,0.084334778,0.087800321,0.103683527,0.104027311,0.050412927,0.090285019,0.077863338,0.184056016,,-1.009328515,275,183,122,0.8173,0.348854285,64,0.17228,0.257041011,53,0.00954,0.144263749,30,0.00044,0.06748682,14,0.00032,0.059518489,12,4.00E-05,0.056243571,12,8.00E-05,0.035428631,7,503.3720963,502.6562165,2.14354136,1.426425995,0.717115365,0.004258363,0.002833741,0.001424623
MCHENRY:ALG 37,MCHENRY:ALGONQUIN ALG 37,MCHENRY:ALG 37,MCHENRY,ALG 37,0.89533344,0.0449276,0.003162029,0.03084038,0.013819137,5.30E-07,0.4069,0.9621,0.0379,0.7626,0.0354,0,0,0.1929,0.054549586,0.227290075,0.064368689,0.101907563,0.189275742,0.160599131,0.149940354,0.045322717,0.006746144,3.63E-05,1.27E-05,1.90E-05,0.019003207,2.19E-05,0.011139049,0.009517451,0.012732573,4.69E-05,0.030137061,0.015807856,0.047598223,0.0452399,0.155142248,0.196825211,0.456720368,,-1.180264096,207,138,92,0.8178,0.349604602,48,0.17108,0.256774086,53,0.00952,0.144839975,30,0.0007,0.067700601,14,0.00044,0.059171213,12,0.00018,0.056328466,12,0.00028,0.034985456,7,847.0287342,847.0244476,3.249104187,1.62341772,1.625686467,0.003835884,0.001916603,0.001919281
LAKE:ELA 83,LAKE:ELA 83,LAKE:Ela 83,LAKE,Ela 83,0.791599127,0.05461755,0.028297388,0.115325288,0.008068908,0.001128805,0.5606,0.9552,0.0448,0.6643,0.1634,0,0,0.1668,0.104573709,0.140390996,0.052200027,0.07533769,0.171522617,0.179080802,0.165673552,0.068480927,0.042739679,0.024320334,0.005707515,1.18E-05,0.004917181,0.024279094,0.008598627,0.004326326,5.09E-05,5.67E-05,0.040028282,0.015515345,0.103461944,0.041252177,0.079874157,0.072682206,0.574917467,,-1.025255596,339,226,151,0.8131,0.349362594,79,0.17642,0.257548442,53,0.00948,0.144009861,30,0.0005,0.06805821,14,0.00034,0.059493215,12,0.0001,0.055581628,11,6.00E-05,0.034689078,7,464.3319964,463.4719758,3.001569307,1.497701153,1.503868154,0.006464274,0.003225496,0.003238778
COOK:9600052,COOK:9600052,COOK:Wheeling Precinct 52,COOK,Wheeling Precinct 52,0.851733882,0.034907181,0.007474663,0.099002011,0.008142691,1.87E-06,0.3722,0.9035,0.0965,0.7278,0.0076,0,0,0.2433,0.136206682,0.053546851,0.094887844,0.12116976,0.128688316,0.103001852,0.142222646,0.14696129,0.073314761,4.21E-05,0.087480622,2.73E-05,0.035529766,0.057171905,0.00642012,0.031499008,0.01052379,0.031510348,0.065915612,0.030925331,0.139910153,0.133958007,0.046956911,0.171385187,0.150743846,,-0.597026212,566,377,251,0.81648,0.349448693,132,0.17276,0.257159368,53,0.00948,0.144608122,30,0.00054,0.068338554,14,0.00044,0.059166035,12,0.00014,0.055788886,11,0.00016,0.034890541,7,424.0769759,423.7705298,2.141775105,0.917498696,1.224276409,0.005050439,0.002163519,0.00288692
MCHENRY:ALG 11,MCHENRY:ALGONQUIN ALG 11,MCHENRY:ALG 11,MCHENRY,ALG 11,0.829040252,0.093045218,0.022757992,0.04236903,0.008517979,0.000327011,0.2776,0.9159,0.0841,0.89,0,0.0087,0,0.1013,0.053895607,0.262491602,0.053061882,0.042390499,0.238506333,0.150908543,0.121289205,0.033484509,0.04397182,0.005981713,3.88E-06,0.017381796,0,0.004791408,0.005381177,0.005384005,0.026955106,0.001807519,0.054479231,0.163282874,0.066367026,0.256745713,0.097388145,0.152745023,0.141305379,,-0.757867523,164,109,73,0.81754,0.348476483,38,0.17164,0.257261791,53,0.00948,0.144748823,30,0.00072,0.06798168,14,0.00028,0.058906487,12,0.0001,0.056160268,12,0.00024,0.035282646,7,177.0971789,176.4619165,1.694348141,0.847226568,0.847121573,0.009567336,0.004783964,0.004783371
COOK:8000011,COOK:8000011,COOK:Maine Precinct 11,COOK,Maine Precinct 11,0.645315084,0.0901276,0.020678019,0.249284021,0.013033045,0.005422739,0.3173,0.8016,0.1984,0.868,0.0219,0,0.0047,0.1055,0.142596436,0.135062772,0.054932877,0.168190618,0.151973851,0.146762134,0.058653129,0.061569932,0.080258252,0.00544645,0,0.045474623,0.010738485,0.021422669,0.045492175,0.051040081,1.90E-05,0.00537135,0.019000292,0.125750458,0.085835011,0.056386589,0.219442,0.174156314,0.134424466,,-0.593924937,143,95,63,0.8179,0.349106606,33,0.17144,0.257660658,53,0.00946,0.144466363,30,0.00066,0.067974117,14,0.00034,0.059388561,12,0.0001,0.055536939,11,0.0001,0.035381861,7,249.7576847,249.1498739,1.215746918,0.314017697,0.901729221,0.004867706,0.001257289,0.003610416
MCHENRY:ALG 9,MCHENRY:ALGONQUIN ALG 09,MCHENRY:ALG 9,MCHENRY,ALG 9,0.843957266,0.098659168,0.018934282,0.030723735,0.011296408,0.000759882,0.2789,0.9196,0.0804,0.8767,0,0.008,0,0.1153,0.063664976,0.166802583,0.065171967,0.126872096,0.150170047,0.118703541,0.153141999,0.092773556,0.062699234,0.044391439,1.76E-05,0.035881119,4.80E-06,0.036039122,0.038887296,0.036234665,0.013541629,0.01919442,0.069203172,0.183115339,0.064966887,0.133144985,0.095842312,0.106532823,0.123002432,,-0.486340749,191,127,85,0.81696,0.3490059,44,0.17246,0.256877966,53,0.00944,0.144336685,30,0.00058,0.067626965,14,0.00032,0.059150197,12,0.00018,0.056047424,12,6.00E-05,0.035577152,7,232.6173006,231.7825323,2.22607159,1.112872817,1.113198774,0.009569673,0.004784136,0.004785537
MCHENRY:ALG 20,MCHENRY:ALGONQUIN ALG 20,MCHENRY:ALG 20,MCHENRY,ALG 20,0.771791681,0.06892558,0.031339606,0.113260831,0.013144931,0.000331524,0.2708,0.8938,0.1062,0.7574,0.0052,0,0,0.2116,0.102578404,0.092544012,0.155515183,0.141169687,0.104640325,0.199467583,0.10877519,0.064340693,0.030968924,2.52E-05,0.018852011,0.01804001,0.004553941,0.011793385,0.037198774,0.034322997,0.008090368,0,0.013169196,0.131716537,0.060707995,0.071384704,0.073948134,0.349118646,0.167078124,,-0.652602015,92,61,41,0.81756,0.348364685,21,0.1718,0.257162899,53,0.00944,0.145178847,30,0.00076,0.067684896,14,0.0003,0.059379422,12,4.00E-05,0.0556142,11,0.0001,0.034873411,7,212.5896748,212.3304191,1.166650655,0.777767103,0.388883552,0.005487805,0.003658537,0.001829268
COOK:9600046,COOK:9600046,COOK:Wheeling Precinct 46,COOK,Wheeling Precinct 46,0.88276304,0.049644723,0.004634723,0.045077357,0.012689108,0.000576349,0.4496,0.9314,0.0686,0.6421,0.0606,0.0156,0.0234,0.2473,0.109314598,0.097647337,0.056358459,0.098726648,0.130236809,0.161334248,0.153032181,0.123902163,0.069447559,0.041258097,0.025784727,0,0.011340703,0.012390245,0.01648427,0.069099273,0.012368804,0.003090181,0.045384687,0.057753235,0.101031016,0.164977667,0.068056079,0.133922301,0.237058715,,-0.770924132,530,353,235,0.82006,0.350800686,124,0.16936,0.257829137,53,0.00938,0.143330789,30,0.00058,0.066690207,14,0.00046,0.059379729,12,8.00E-05,0.05582332,11,8.00E-05,0.035302328,7,448.7818538,447.2238515,3.578797041,1.682861876,1.895935165,0.007974469,0.003749844,0.004224625
COOK:9600012,COOK:9600012,COOK:Wheeling Precinct 12,COOK,Wheeling Precinct 12,0.720900547,0.071912188,0.016634886,0.176166252,0.002250158,0.00497957,0.3541,0.9422,0.0578,0.8192,0.0132,0,0.0047,0.1629,0.082218038,0.111410223,0.088905564,0.169072462,0.095253325,0.140165605,0.165804637,0.076171561,0.070998584,0.016110289,0.004302247,0.006444167,0.003232991,0.012950506,0.012871315,0.011852008,0.010762893,0.02679323,0.046121049,0.07392123,0.122063544,0.136961036,0.179721407,0.248142952,0.087749138,,-1.076523834,416,277,185,0.81668,0.349725403,97,0.17264,0.256850161,53,0.00938,0.144470866,30,0.0007,0.067969612,14,0.0004,0.059032287,12,0.0001,0.056254147,12,0.0001,0.035486155,7,603.0588281,601.7337058,7.760551618,5.464172012,2.296379606,0.012868648,0.009060761,0.003807887
LAKE:ELA 90,LAKE:ELA 90,LAKE:Ela 90,LAKE,Ela 90,0.720936692,0.040427357,0.021791438,0.20332109,0.006821473,0.001913853,0.525,0.9583,0.0417,0.7048,0.136,0,0,0.1412,0.081367592,0.153747748,0.067797682,0.075230369,0.149911499,0.185691133,0.184627491,0.06296831,0.038658177,0.016286113,0.00053236,1.44E-06,0.010078535,0.009155331,0.001122073,0.00847564,6.95E-06,7.00E-06,0.022486342,0.019612723,0.105132454,0.049500706,0.101287953,0.065126106,0.591188262,,-1.197220326,350,233,155,0.8196,0.34928646,81,0.16984,0.257187684,53,0.00936,0.143923861,30,0.00058,0.067809819,14,0.00038,0.0592299,12,0.00012,0.055634354,11,0.00012,0.035866294,7,717.2014492,715.8774883,4.632042283,2.315359027,2.316683256,0.006458495,0.003228325,0.003230171
COOK:8300048,COOK:8300048,COOK:Northfield Precinct 48,COOK,Northfield Precinct 48,0.693011289,0.015596377,0.007266496,0.271676658,0.005187854,1.26E-06,0.5111,0.9529,0.0471,0.7042,0.0741,0,0,0.1939,0.157798026,0.145539397,0.015751202,0.054999345,0.184777963,0.122023632,0.154344706,0.125515734,0.039249994,0.024694449,0.009899044,0.03455486,2.18E-06,0.019766692,0,1.11E-05,2.15E-05,0.012338461,0.022276174,2.49E-05,0.133259655,0.049416941,0.027245429,0.172800601,0.493687971,,-0.935328153,332,221,147,0.81956,0.350805297,78,0.16998,0.257936576,53,0.00934,0.143389513,30,0.00042,0.066467315,14,0.0005,0.058617336,12,0.00014,0.05594533,12,6.00E-05,0.035402667,7,248.8502878,248.5833365,1.067680848,0.133413433,0.934267414,0.004290455,0.000536119,0.003754335
LAKE:ELA 80,LAKE:ELA 80,LAKE:Ela 80,LAKE,Ela 80,0.863786269,0.046689463,0.007409835,0.06485296,0.012076805,0.000294133,0.5006,0.9969,0.0031,0.7074,0.0436,0,0.0286,0.2204,0.117620426,0.138680865,0.093775986,0.12189165,0.12061406,0.15926459,0.143296772,0.080531388,0.024324261,0.009474097,0.000140716,0.000277815,0.015248524,0.003943325,0.007956522,0.038336502,0.000485968,0.027817781,0.037133232,0.023075548,0.084181596,0.04770081,0.104903556,0.132225327,0.467098679,,-1.392562067,389,259,173,0.8163,0.349762345,91,0.17326,0.257540527,53,0.00934,0.144201068,30,0.00044,0.067489405,14,0.00044,0.05946532,12,0.00012,0.055176155,11,0.0001,0.035223002,7,412.3291574,411.409267,1.609875995,0.689954299,0.919921696,0.003904347,0.00167331,0.002231037
COOK:8200003,COOK:8200003,COOK:Niles Precinct 3,COOK,Niles Precinct 3,0.746669319,0.055582461,0.023987405,0.170244544,0.002344416,9.55E-07,0.4786,0.8028,0.1972,0.6637,0.1121,0.0033,0.007,0.2029,0.138486524,0.124235228,0.060593977,0.119636149,0.118651651,0.139008885,0.151221368,0.093174343,0.054991877,0.030504887,0.005549851,0.004159899,0.012503696,0.011096422,0.019408745,0.006937799,0.019415388,0.005544009,0.031927675,0.04717425,0.127536897,0.101241811,0.104009715,0.141504486,0.331484469,,-0.895698104,564,376,251,0.81846,0.349393138,131,0.17074,0.257088588,53,0.00932,0.144165377,30,0.00074,0.068100357,14,0.0005,0.059155946,12,4.00E-05,0.055611626,11,0.0002,0.035051832,7,702.8715688,700.622016,4.126783068,1.034174428,3.092608641,0.005871319,0.001471356,0.004399963
COOK:8300031,COOK:8300031,COOK:Northfield Precinct 31,COOK,Northfield Precinct 31,0.839607617,0.055223063,0.006905356,0.089815647,0.007667029,0.001536561,0.4163,0.9116,0.0884,0.6504,0.1133,0,0.0006,0.1607,0.176953146,0.172152292,0.094316125,0.109414007,0.147385541,0.093531795,0.085799555,0.087730615,0.032716924,7.06E-05,1.77E-06,0.001510535,0.014978411,0.011969499,0.007541128,0.112117125,0.003008185,0.073240299,0.028538737,0.040409307,0.163081406,0.006214798,0.079332168,0.101714246,0.356271789,,-0.50247671,465,310,207,0.81774,0.348991969,108,0.17146,0.257075344,53,0.00932,0.14454168,30,0.00058,0.068167115,14,0.0005,0.058598388,12,0.00016,0.055669078,11,0.00024,0.035212754,7,335.7950131,334.6095893,1.39543873,0.239996823,1.155441907,0.004155627,0.000714712,0.003440914
COOK:9600065,COOK:9600065,COOK:Wheeling Precinct 65,COOK,Wheeling Precinct 65,0.812310448,0.062352905,0.009877285,0.11545265,0.009116181,2.27E-10,0.4538,0.9959,0.0041,0.7663,0.0927,0,0.0021,0.1389,0.081754255,0.20251869,0.034718139,0.097284002,0.179018721,0.119263219,0.173972028,0.075559672,0.035911274,3.15E-05,2.70E-05,0.004898442,4.63E-05,9.75E-05,2.96E-05,0.021240515,0.006620359,0.024504332,7.79E-05,0.026329751,0.032735587,0.163345343,0.102829314,0.192798414,0.424388106,,-0.995611935,422,281,187,0.81608,0.349462587,98,0.17336,0.257009323,53,0.00932,0.144558102,30,0.0006,0.067755871,14,0.00042,0.058678065,12,8.00E-05,0.055841785,12,0.00014,0.035879699,7,540.7232724,539.3661747,3.141933898,2.669963514,0.471970384,0.005810613,0.004937763,0.00087285
COOK:8000058,COOK:8000058,COOK:Maine Precinct 58,COOK,Maine Precinct 58,0.76929259,0.04791573,0.005732878,0.170624557,0.006436314,1.44E-06,0.405,0.7974,0.2026,0.7784,0.0308,0,0.0337,0.1327,0.073560336,0.063119795,0.08704678,0.156133517,0.091971158,0.14208048,0.185984618,0.095191695,0.104911621,0.005461692,0.01635363,0.005449256,0.018140963,2.56E-05,4.24E-05,0.025410257,0.067073501,0.047121323,0.038079653,0.029103769,0.139687934,0.032807446,0.110610343,0.119772606,0.344859662,,-1.443291529,273,182,121,0.81962,0.351029081,64,0.16986,0.257633752,53,0.00932,0.143117306,29,0.00064,0.066481358,14,0.0003,0.059091714,12,0.0001,0.056369724,12,0.00016,0.035407589,7,315.7229007,315.0772506,2.582600415,2.152167013,0.430433403,0.008179959,0.006816633,0.001363327
MCHENRY:ALG 15,MCHENRY:ALGONQUIN ALG 15,MCHENRY:ALG 15,MCHENRY,ALG 15,0.726983847,0.090407722,0.037677456,0.135062252,0.008142988,0.000919063,0.2829,0.7511,0.2489,0.782,0.0039,0,0,0.1978,0.104662529,0.128457723,0.15575725,0.115570249,0.160237544,0.151476073,0.081954397,0.089405221,0.012479016,4.32E-06,0.001852125,0.044550937,0.032312812,0.062491753,0.033822411,0.024288204,0.026112172,6.72E-05,0.031549889,0.090010514,0.099194113,0.066917741,0.101985813,0.25400991,0.13083008,,-0.686688429,87,58,39,0.81764,0.348912401,20,0.1719,0.256794079,53,0.0093,0.144163695,30,0.00056,0.067929913,14,0.00038,0.058731072,12,0.00012,0.05634448,12,0.0001,0.035648467,7,310.5017297,309.7938552,1.900913334,0.347233437,1.553679898,0.00612207,0.001118298,0.005003772
COOK:9600030,COOK:9600030,COOK:Wheeling Precinct 30,COOK,Wheeling Precinct 30,0.81861367,0.039016841,0.015589686,0.111211282,0.009915492,0.000707592,0.4574,0.9431,0.0569,0.7535,0.0333,0.013,0.0105,0.1842,0.083798189,0.135574023,0.059856006,0.087214042,0.147564341,0.18628647,0.110561316,0.128773115,0.060372499,0.044120337,3.83E-06,0.008556681,0.02279018,0.015689026,0.017107262,0.00854146,0.011417084,0.032759068,0.038476246,0.058409728,0.135316562,0.135267868,0.121070733,0.098316541,0.252157392,,-0.59814746,440,293,195,0.81456,0.349111091,102,0.17522,0.257356162,53,0.00928,0.144480319,30,0.00036,0.067993613,14,0.00036,0.059476407,12,8.00E-05,0.055632228,11,0.00014,0.035871168,7,483.0719028,481.9612276,2.843596462,1.329821739,1.513774723,0.005886487,0.002752844,0.003133643
COOK:8200019,COOK:8200019,COOK:Niles Precinct 19,COOK,Niles Precinct 19,0.749552125,0.061622867,0.073751622,0.093629292,0.00839987,3.10E-06,0.509,0.8386,0.1614,0.5864,0.0257,0.0009,0.0128,0.3695,0.149167481,0.176589454,0.064187474,0.099151851,0.10088315,0.133291174,0.15744096,0.059311267,0.05997719,0.029170989,4.43E-07,0.021865108,0.009734942,0.029149736,0.029176086,1.76E-05,0.004925558,7.58E-05,0.038973402,0.060854487,0.08533363,0.174965262,0.048714177,0.133793373,0.333249365,,-0.598677799,327,218,145,0.81906,0.34906671,76,0.1705,0.256622436,53,0.00916,0.144482242,30,0.00054,0.067465002,14,0.0005,0.059511186,12,0.00012,0.056090176,12,0.00012,0.035703201,7,338.1236877,335.6441302,8.152551963,3.896180336,4.256371628,0.024111153,0.011522944,0.012588209
COOK:8200002,COOK:8200002,COOK:Niles Precinct 2,COOK,Niles Precinct 2,0.608826056,0.088646262,0.031417533,0.264079974,0.009848961,7.65E-07,0.2553,0.7197,0.2803,0.8584,0.0484,0.0118,0.0307,0.0425,0.072189062,0.101695263,0.107757572,0.105483997,0.051111139,0.256726506,0.10733046,0.082473716,0.115232285,0.034442017,0.013772391,0.077085841,0.067466568,0.022033654,0.026193571,0.033047867,0.067449635,0.044056113,0.027573702,0.123943625,0.136357091,0.046872152,0.077120177,0.144617925,0.057967668,,-0.567764166,342,228,152,0.81724,0.349382894,80,0.17242,0.257659575,53,0.00916,0.144383633,30,0.0005,0.068391918,14,0.00044,0.058639408,12,0.00014,0.055451755,11,0.0001,0.035220259,7,913.8157554,912.8121204,4.421621085,1.475471437,2.946149648,0.004838635,0.001614627,0.003224008
LAKE:ELA 81,LAKE:ELA 81,LAKE:Ela 81,LAKE,Ela 81,0.794238125,0.051872086,0.014005091,0.122801106,0.010734576,0.001376046,0.5109,0.973,0.027,0.822,0.037,0,0.0011,0.1399,0.122656099,0.167986838,0.089380579,0.131683301,0.127473857,0.172715172,0.109281173,0.06106294,0.017760041,0.009887234,2.64E-08,0,0.013745104,0.002872479,0.0038368,0.025921338,0,0.02197116,0.05419228,0.025655961,0.08490429,0.055553148,0.087869017,0.145422507,0.468168653,,-1.44330019,305,203,135,0.81688,0.349235,71,0.17252,0.257098136,53,0.00914,0.144585824,30,0.00066,0.068088355,14,0.0005,0.05890143,12,0.00016,0.055954357,12,0.00014,0.034947204,7,499.8338088,498.7187184,1.951430489,0.836333024,1.115097465,0.003904159,0.001673222,0.002230936
MCHENRY:ALG 60,MCHENRY:ALGONQUIN ALG 60,MCHENRY:ALG 60,MCHENRY,ALG 60,0.873341113,0.042871505,0.008433411,0.063346401,0.00945959,2.69E-05,0.3781,0.9286,0.0714,0.7077,0.0243,0,0,0.2269,0.122521874,0.116235845,0.117909459,0.086083146,0.109975563,0.220825076,0.130767612,0.084395465,0.011285959,0.002701593,0.005969791,8.64E-06,0.000855509,5.75E-06,0.009238098,0.00246789,0.024924322,0.008131682,0.086501874,0.021661558,0.062194669,0.095021724,0.074300388,0.239193111,0.366823394,,-1.51035721,345,230,153,0.81796,0.349190481,80,0.1714,0.256888061,53,0.00914,0.144165254,30,0.00074,0.067495171,14,0.00052,0.058967697,12,0.0001,0.056151528,12,0.00014,0.035716956,7,1216.087248,1213.742416,13.29009535,6.254033349,7.036062004,0.010928571,0.005142751,0.00578582
